id;origen.x;origen.y;var.x;final_diagnosis_numeric_cor;final_diagnosis_numeric_chi;final_diagnosis_numeric_anova;depression_cor;depression_chi;depression_anova;euthymia_cor;euthymia_chi;euthymia_anova;hypomania_cor;hypomania_chi;hypomania_anova;mixed_cor;mixed_chi;mixed_anova;hospitalized_cor;hospitalized_chi;hospitalized_anova
GIUS;TargetVar;TargetVar;H_gastrointestinal_somatic_symptoms;-0.1652;0.8572;0.4991;0.201;1;0.4093;-0.1409;1;0.5652;-0.0556;1;0.8213;-0.0808;1;0.7421;NA;NA;NA
GIUS;TargetVar;TargetVar;H_genitals_symptoms;-0.2404;0.6536;0.3215;0.2925;0.6045;0.2243;-0.205;0.9644;0.3999;-0.0808;1;0.7421;-0.1176;1;0.6315;NA;NA;NA
GIUS;HRSD;TargetVar;hrsd;-0.3299;0.9948;0.1678;0.4127;0.7526;0.079;-0.31;0.7549;0.1965;-0.0732;0.966;0.7659;-0.166;0.9797;0.497;NA;NA;NA
GIUS;Intervenciones;TargetVar;young;0.0981;0.3206;0.6895;0.0539;0.3973;0.8266;-0.2386;0.9019;0.3252;0.1549;0.5554;0.5267;0.143;0.0507;0.5592;NA;NA;NA
GOMA;Diario;TargetVar;animus;-0.2739;0.0001;0.0312;0.1174;0.1578;0.0831;-0.2392;0.0009;0.0004;NA;NA;NA;-0.102;0.2363;0.1326;NA;NA;NA
GOMA;Diario;TargetVar;anxiety;-0.14;0.0006;0.2777;-0.1126;0.5087;0.0965;0.3465;0;0;NA;NA;NA;-0.1126;0.1465;0.0965;NA;NA;NA
GOMA;Diario;TargetVar;irritability;-0.4541;0;0.0002;0.2635;0.0001;0.0001;0.669;0;0;NA;NA;NA;0.0609;0.0012;0.3694;NA;NA;NA
GOMA;Diario;TargetVar;concentration;-0.1208;0;0.3498;-0.0757;0.0007;0.2648;0.3111;0;0;NA;NA;NA;-0.0757;0.2861;0.2648;NA;NA;NA
GOMA;Diario;TargetVar;tobacco;-0.2483;0.0311;0.0517;-0.1721;0.0766;0.0107;0.049;0;0.4707;NA;NA;NA;-0.3025;0;0;NA;NA;NA
GOMA;Diario;TargetVar;caffeine;-0.2383;0;0.0621;-0.2108;0.0025;0.0017;0.2835;0.0127;0;NA;NA;NA;-0.2428;0.0003;0.0003;NA;NA;NA
GOMA;Diario;TargetVar;sleep_time;0.2466;0.6109;0.0533;-0.0381;1;0.5747;-0.0699;0.1623;0.3033;NA;NA;NA;0.0665;0.4702;0.3276;NA;NA;NA
GOMA;Diario;TargetVar;wakeup_time;0.2912;0.1464;0.0217;0.1555;0.9606;0.0214;-0.3593;0;0;NA;NA;NA;0.3478;0;0;NA;NA;NA
GOMA;Diario;TargetVar;motivation;NA;NA;NA;-0.0663;0.6001;0.3289;-0.1087;0.253;0.1086;NA;NA;NA;-0.0663;0.6001;0.3289;NA;NA;NA
GOMA;Diario;TargetVar;sleep_quality;-0.0419;0;0.7466;0.0473;0.0809;0.486;0.5978;0;0;NA;NA;NA;0.1212;0;0.0735;NA;NA;NA
GOMA;Diario;TargetVar;slowness_fill_form;0.1831;0.2252;0.1543;-0.2482;0.7939;0.0002;-0.1854;0.4076;0.0059;NA;NA;NA;-0.0843;0.1401;0.2138;NA;NA;NA
GOMA;Diario;TargetVar;sleep_duration;0.2349;0.4894;0.0661;0.0356;0.9981;0.6002;-0.448;0;0;NA;NA;NA;0.1639;0.9997;0.0152;NA;NA;NA
GOMA;Diario;TargetVar;sleep_zenith;0.254;0.2157;0.0464;0.2149;0.7177;0.0014;-0.2084;0.0206;0.0019;NA;NA;NA;0.3803;0.0195;0;NA;NA;NA
GOMA;Diario;TargetVar;observation_string_length;NA;NA;NA;-0.0238;0.9334;0.7263;-0.039;0.8307;0.5657;NA;NA;NA;-0.0238;0.9334;0.7263;NA;NA;NA
GOMA;Diario;TargetVar;time_start_form;0.065;0.342;0.6155;-0.0785;0.2257;0.2472;0.0026;0.2829;0.9694;NA;NA;NA;-0.0362;0.7027;0.5937;NA;NA;NA
GOMA;Diario;TargetVar;slowness_fill_form_no_outliers;0.1831;0.2252;0.1543;-0.2512;0.7939;0.0002;-0.1838;0.4076;0.0064;NA;NA;NA;-0.0825;0.1401;0.224;NA;NA;NA
GOMA;Diario;TargetVar;slowness_fill_form_no_outliers_scales;0.1831;0.2252;0.1543;-0.2512;0.7939;0.0002;-0.1838;0.4076;0.0064;NA;NA;NA;-0.0825;0.1401;0.224;NA;NA;NA
GOMA;Pulsera;TargetVar;week;0.2286;0;0.0739;0.2872;0;0;0.5431;0;0;NA;NA;NA;0.345;0;0;NA;NA;NA
GOMA;Pulsera;TargetVar;night_number;NA;NA;NA;NA;NA;NA;-0.1866;0.9874;0.0543;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;acc_onset;NA;NA;NA;NA;NA;NA;0.0654;0.3661;0.4441;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;acc_wake;NA;NA;NA;NA;NA;NA;0.0232;0.3891;0.7867;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;sleeplog_onset;NA;NA;NA;NA;NA;NA;0.0811;0.3661;0.3423;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;sleeplog_wake;NA;NA;NA;NA;NA;NA;0.1201;0.3661;0.1589;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;daysleeper;NA;NA;NA;NA;NA;NA;-0.0377;1;0.7156;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;window_length_in_hours;NA;NA;NA;NA;NA;NA;-0.0075;1;0.9306;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;nonwear_hours;NA;NA;NA;NA;NA;NA;-0.1464;1;0.0855;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;dur_nightsleep_min;NA;NA;NA;NA;NA;NA;-0.0268;0.907;0.754;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;dur_nightwak_and_IN30_min;NA;NA;NA;NA;NA;NA;-0.1008;0.907;0.2379;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;dur_nightwak_LIG30_100_min;NA;NA;NA;NA;NA;NA;-0.074;1;0.3863;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;dur_nightwak_MOD100_400_min;NA;NA;NA;NA;NA;NA;-0.0485;0.4594;0.5706;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;dur_nightwak_VIG400_min;NA;NA;NA;NA;NA;NA;-0.0176;0.9704;0.8371;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;dur_day_SIB_min;NA;NA;NA;NA;NA;NA;-0.0147;1;0.8641;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;dur_day_OIN30_min;NA;NA;NA;NA;NA;NA;-0.1449;0.2021;0.0887;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;dur_day_LIG30_100_min;NA;NA;NA;NA;NA;NA;-0.1159;0.2584;0.1743;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;dur_day_MOD100_400_min;NA;NA;NA;NA;NA;NA;-0.0884;0.0426;0.3007;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;dur_day_VIG400_min;NA;NA;NA;NA;NA;NA;-0.0825;1;0.3345;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;dur_MVPA_D1T100_min;NA;NA;NA;NA;NA;NA;-0.1156;1;0.1755;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;dur_INB_D30T30_min;NA;NA;NA;NA;NA;NA;0.1658;0.4363;0.0511;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;dur_INB_D10T30_min;NA;NA;NA;NA;NA;NA;-0.0314;0.5567;0.7138;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;dur_INB_D1T30_min;NA;NA;NA;NA;NA;NA;-0.1489;0.2584;0.0802;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;dur_LIGB_D10T30_100_min;NA;NA;NA;NA;NA;NA;-0.128;0.6423;0.1332;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;dur_LIGB_D1T30_100_min;NA;NA;NA;NA;NA;NA;-0.1956;0.2996;0.021;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;dur_TSIBday_min;NA;NA;NA;NA;NA;NA;0.0799;0.3891;0.3497;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;dur_TOINday_min;NA;NA;NA;NA;NA;NA;0.1473;0.4126;0.0836;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;dur_TLIGday_min;NA;NA;NA;NA;NA;NA;-0.2077;0.4126;0.0142;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;dur_TMODday_min;NA;NA;NA;NA;NA;NA;-0.1054;0.0427;0.2168;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;dur_TVIGday_min;NA;NA;NA;NA;NA;NA;-0.0563;0.5631;0.5106;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;dur_TINday_min;NA;NA;NA;NA;NA;NA;0.1287;0.4363;0.131;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;dur_day_min;NA;NA;NA;NA;NA;NA;0.0561;0.9263;0.5118;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;dur_night_min;NA;NA;NA;NA;NA;NA;-0.0636;0.8957;0.4568;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;dur_nightandday_min;NA;NA;NA;NA;NA;NA;-0.0075;1;0.9306;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;N_atleast5minwakenight;NA;NA;NA;NA;NA;NA;-0.0769;0.3834;0.3683;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;nonwear_perc_day;NA;NA;NA;NA;NA;NA;-0.1479;0.0012;0.0822;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;nonwear_perc_night;NA;NA;NA;NA;NA;NA;-0.1445;0.9823;0.0896;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;nonwear_perc_nightandday;NA;NA;NA;NA;NA;NA;-0.147;0.2996;0.0842;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;sleep_efficiency;NA;NA;NA;NA;NA;NA;0.0948;0.4363;0.2671;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;ACC_nightsleep_mg;NA;NA;NA;NA;NA;NA;-0.0606;0.4363;0.4783;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;ACC_nightwak_and_IN30_mg;NA;NA;NA;NA;NA;NA;-0.1098;0.4363;0.198;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;ACC_nightwak_LIG30_100_mg;NA;NA;NA;NA;NA;NA;0;0.4126;0.9997;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;ACC_nightwak_MOD100_400_mg;NA;NA;NA;NA;NA;NA;-0.013;0.4126;0.8788;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;ACC_day_OIN30_mg;NA;NA;NA;NA;NA;NA;-0.0909;0.4601;0.2872;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;ACC_day_LIG30_100_mg;NA;NA;NA;NA;NA;NA;0.0122;0.4601;0.8862;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;ACC_day_MOD100_400_mg;NA;NA;NA;NA;NA;NA;-0.2149;0.2201;0.0111;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;ACC_day_VIG400_mg;NA;NA;NA;NA;NA;NA;-0.1653;1;0.0518;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;ACC_MVPA_D1T100_mg;NA;NA;NA;NA;NA;NA;-0.0889;1;0.2982;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;ACC_INB_D30T30_mg;NA;NA;NA;NA;NA;NA;-0.1225;0.4601;0.151;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;ACC_INB_D10T30_mg;NA;NA;NA;NA;NA;NA;-0.1251;0.3212;0.1422;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;ACC_INB_D1T30_mg;NA;NA;NA;NA;NA;NA;-0.1088;0.3891;0.2022;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;ACC_LIGB_D10T30_100_mg;NA;NA;NA;NA;NA;NA;0.0834;0.3661;0.329;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;ACC_LIGB_D1T30_100_mg;NA;NA;NA;NA;NA;NA;0.0388;0.3891;0.6504;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;ACC_TSIBday_mg;NA;NA;NA;NA;NA;NA;-0.1071;0.4601;0.2093;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;ACC_TOINday_mg;NA;NA;NA;NA;NA;NA;-0.1989;0.4601;0.0189;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;ACC_TLIGday_mg;NA;NA;NA;NA;NA;NA;-0.0467;0.4601;0.5852;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;ACC_TMODday_mg;NA;NA;NA;NA;NA;NA;0.0742;0.1851;0.3852;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;ACC_TVIGday_mg;NA;NA;NA;NA;NA;NA;-0.1484;0.1258;0.0813;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;ACC_TINday_min;NA;NA;NA;NA;NA;NA;-0.1835;0.4601;0.0306;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;ACC_day_mg;NA;NA;NA;NA;NA;NA;-0.2982;0.4601;0.0004;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;ACC_night_mg;NA;NA;NA;NA;NA;NA;-0.112;0.4363;0.1893;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;ACC_nightandday_mg;NA;NA;NA;NA;NA;NA;-0.3211;0.4363;0.0001;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;quantile_mostactive60min_mg;NA;NA;NA;NA;NA;NA;-0.1591;0.4363;0.0614;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;quantile_mostactive30min_mg;NA;NA;NA;NA;NA;NA;-0.1346;0.4363;0.1141;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;L5VALUE;NA;NA;NA;NA;NA;NA;0.0312;0.4126;0.7155;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;M5VALUE;NA;NA;NA;NA;NA;NA;-0.2928;0.4601;0.0005;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;L5TIME_num;NA;NA;NA;NA;NA;NA;-0.331;0.3891;0.0001;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;M5TIME_num;NA;NA;NA;NA;NA;NA;0.0678;0.8152;0.4278;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;L10VALUE;NA;NA;NA;NA;NA;NA;-0.0947;0.4126;0.2674;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;M10VALUE;NA;NA;NA;NA;NA;NA;-0.2936;0.4601;0.0005;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;L10TIME_num;NA;NA;NA;NA;NA;NA;0.0769;0.2786;0.368;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;M10TIME_num;NA;NA;NA;NA;NA;NA;-0.0042;0.3661;0.9605;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;Nbouts_MVPA_D1T100;NA;NA;NA;NA;NA;NA;-0.1306;0.9255;0.1254;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;Nbouts_INB_D10T30;NA;NA;NA;NA;NA;NA;-0.0466;0.8441;0.5863;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;Nbouts_INB_D1T30;NA;NA;NA;NA;NA;NA;-0.165;0.0238;0.0523;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;Nbouts_LIGB_D10T30_100;NA;NA;NA;NA;NA;NA;-0.1338;0.7697;0.1164;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;Nblocks_nightsleep;NA;NA;NA;NA;NA;NA;-0.0259;0.981;0.762;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;Nblocks_nightwak_and_IN30;NA;NA;NA;NA;NA;NA;-0.0693;0.3451;0.4178;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;Nblocks_nightwak_LIG30_100;NA;NA;NA;NA;NA;NA;-0.0603;1;0.4807;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;Nblocks_nightwak_MOD100_400;NA;NA;NA;NA;NA;NA;-0.0493;0.9306;0.564;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;Nblocks_nightwak_VIG400;NA;NA;NA;NA;NA;NA;-0.0189;0.9704;0.8251;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;Nblocks_day_SIB;NA;NA;NA;NA;NA;NA;-0.0147;1;0.8641;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;Nblocks_day_OIN30;NA;NA;NA;NA;NA;NA;-0.1401;0.0371;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;Nblocks_day_LIG30_100;NA;NA;NA;NA;NA;NA;-0.1141;0.4036;0.1811;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;Nblocks_day_MOD100_400;NA;NA;NA;NA;NA;NA;-0.0824;0.014;0.3348;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;Nblocks_day_VIG400;NA;NA;NA;NA;NA;NA;-0.0901;0.9736;0.2916;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;Nblocks_MVPA_D1T100;NA;NA;NA;NA;NA;NA;-0.1306;0.9255;0.1254;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;Nblocks_INB_D10T30;NA;NA;NA;NA;NA;NA;-0.0429;0.8069;0.6162;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;Nblocks_INB_D1T30;NA;NA;NA;NA;NA;NA;-0.1665;0.013;0.0501;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;Nblocks_LIGB_D10T30_100;NA;NA;NA;NA;NA;NA;-0.1349;0.6739;0.1134;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;Nblocks_TSIBday;NA;NA;NA;NA;NA;NA;0.0289;0.8784;0.7356;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;Nblocks_TOINday;NA;NA;NA;NA;NA;NA;-0.0859;0.0717;0.3149;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;Nblocks_TLIGday;NA;NA;NA;NA;NA;NA;-0.1077;0.1689;0.2071;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;Nblocks_TMODday;NA;NA;NA;NA;NA;NA;-0.0865;0.0011;0.3112;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;Nblocks_TVIGday;NA;NA;NA;NA;NA;NA;-0.0442;0.8599;0.6054;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Pulsera;TargetVar;Nblocks_TINday;NA;NA;NA;NA;NA;NA;-0.088;0.5057;0.303;NA;NA;NA;NA;NA;NA;NA;NA;NA
GOMA;Intervenciones;TargetVar;I_alleviation;0;0.1353;1;0.4513;0.1178;0.1635;0;0.5169;1;NA;NA;NA;0.3028;0.3819;0.3655;NA;NA;NA
GOMA;Intervenciones;TargetVar;I_therapist;0.4564;0.3916;0.4397;-0.2182;1;0.4168;0.2182;1;0.4168;NA;NA;NA;0.1491;1;0.5816;NA;NA;NA
GOMA;Intervenciones;TargetVar;I_diagnosis;1;0.0404;0;-0.3229;0.3189;0.2226;-0.0359;0.0071;0.8951;NA;NA;NA;0.3676;0.3093;0.1613;NA;NA;NA
GOMA;Intervenciones;TargetVar;I_intervencion_type;-0.3727;0.6592;0.5367;0.169;0.2244;0.5314;0.169;0.2244;0.5314;NA;NA;NA;-0.1155;0.8842;0.6702;NA;NA;NA
GOMA;Intervenciones;TargetVar;I_significant_change;0.3727;0.6592;0.5367;0.2182;1;0.4168;0.2182;1;0.4168;NA;NA;NA;0.4472;0.551;0.0824;NA;NA;NA
GOMA;Young;TargetVar;Y_hyperactivity;0.9428;0.1353;0.0572;-0.1348;1;0.6761;-0.0909;1;0.7787;NA;NA;NA;1;0.1154;0;NA;NA;NA
GOMA;Young;TargetVar;Y_sleep;0.9428;0.1353;0.0572;-0.1348;1;0.6761;-0.0909;1;0.7787;NA;NA;NA;1;0.1154;0;NA;NA;NA
GOMA;Young;TargetVar;Y_irritability;0.7385;0.2873;0.2615;0.1195;0.3679;0.7114;-0.1612;0.8338;0.6168;NA;NA;NA;0.8058;0.0025;0.0016;NA;NA;NA
GOMA;Young;TargetVar;Y_thought_disorder;0.9428;0.1353;0.0572;-0.1348;1;0.6761;-0.0909;1;0.7787;NA;NA;NA;1;0.1154;0;NA;NA;NA
GOMA;Young;TargetVar;Y_aggressiveness;0.9428;0.1353;0.0572;-0.1348;1;0.6761;-0.0909;1;0.7787;NA;NA;NA;1;0.1154;0;NA;NA;NA
GOMA;Young;TargetVar;Y_appearance;0.4082;0.3679;0.5918;0.2582;1;0.4178;-0.1741;1;0.5884;NA;NA;NA;0.5222;0.5465;0.0816;NA;NA;NA
GOMA;TargetVar;TargetVar;H_depression;-0.866;0.2873;0.134;0.5534;0.1005;0.062;0.2132;0.676;0.5059;NA;NA;NA;-0.1066;0.3515;0.7416;NA;NA;NA
GOMA;TargetVar;TargetVar;H_guilt;-0.4714;0.5134;0.5286;0.5636;0.0633;0.0563;-0.1267;0.8966;0.6949;NA;NA;NA;-0.1267;0.8966;0.6949;NA;NA;NA
GOMA;TargetVar;TargetVar;H_suicide;0.4714;0.5134;0.5286;0.4756;0.0273;0.1181;0.4955;0.1947;0.1014;NA;NA;NA;0.4955;0.1947;0.1014;NA;NA;NA
GOMA;TargetVar;TargetVar;H_early_insonmia;0.866;0.2873;0.134;0.1195;0.3679;0.7114;0.3223;0.0654;0.3069;NA;NA;NA;0.8058;0.0025;0.0016;NA;NA;NA
GOMA;TargetVar;TargetVar;H_activity;-0.5774;0.0916;0.4226;0.4472;0.0174;0.1449;0.603;0.0174;0.0379;NA;NA;NA;0;0.8957;1;NA;NA;NA
GOMA;TargetVar;TargetVar;H_inhibition;-0.8165;0.1353;0.1835;0.7746;0.0736;0.0031;-0.1741;1;0.5884;NA;NA;NA;-0.1741;1;0.5884;NA;NA;NA
GOMA;TargetVar;TargetVar;H_psychic_anxiety;0.4082;0.3679;0.5918;0;0.8071;1;-0.2335;0.6773;0.465;NA;NA;NA;0.2335;0.3359;0.465;NA;NA;NA
GOMA;TargetVar;TargetVar;H_somatic_anxiety;-0.4714;0.5134;0.5286;0.4076;0.0578;0.1885;-0.1963;0.7613;0.541;NA;NA;NA;-0.1963;0.7613;0.541;NA;NA;NA
GOMA;TargetVar;TargetVar;H_gastrointestinal_somatic_symptoms;-0.4714;0.5134;0.5286;0.6742;0.3502;0.0162;-0.0909;1;0.7787;NA;NA;NA;-0.0909;1;0.7787;NA;NA;NA
GOMA;TargetVar;TargetVar;H_general_somatic_symptoms;-0.4714;0.5134;0.5286;0.2582;1;0.4178;-0.1741;1;0.5884;NA;NA;NA;-0.1741;1;0.5884;NA;NA;NA
GOMA;TargetVar;TargetVar;H_genitals_symptoms;0.1667;0.2873;0.8333;0.1411;0.5979;0.6617;0.4377;0.1947;0.1547;NA;NA;NA;0.2093;0.0654;0.5138;NA;NA;NA
GOMA;TargetVar;TargetVar;H_hypochondria;-0.4714;0.5134;0.5286;0.6742;0.3502;0.0162;-0.0909;1;0.7787;NA;NA;NA;-0.0909;1;0.7787;NA;NA;NA
GOMA;HRSD;TargetVar;hrsd;-0.4981;0.2873;0.5019;0.6263;0.5152;0.0293;0.2987;0.1512;0.3457;NA;NA;NA;0.1751;0.9161;0.5862;NA;NA;NA
GOMA;Intervenciones;TargetVar;young;0.8926;0.0916;0.1074;0;0.0907;1;-0.1396;0.6773;0.6653;NA;NA;NA;0.977;0.0025;0;NA;NA;NA
LABA;Intervenciones;TargetVar;I_alleviation;NA;NA;NA;NA;NA;NA;-0.6002;0.3916;0.2078;NA;NA;NA;NA;NA;NA;NA;NA;NA
LABA;Intervenciones;TargetVar;I_therapist;NA;NA;NA;NA;NA;NA;0.2722;1;0.4468;NA;NA;NA;NA;NA;NA;NA;NA;NA
LABA;Intervenciones;TargetVar;I_scheduled_intervention;NA;NA;NA;NA;NA;NA;0.4082;0.6283;0.2415;NA;NA;NA;NA;NA;NA;NA;NA;NA
LABA;Intervenciones;TargetVar;I_diagnosis;NA;NA;NA;NA;NA;NA;-0.6086;0.1084;0.0619;NA;NA;NA;NA;NA;NA;NA;NA;NA
LABA;Intervenciones;TargetVar;I_intervencion_type;NA;NA;NA;NA;NA;NA;-0.3825;0.4346;0.2753;NA;NA;NA;NA;NA;NA;NA;NA;NA
LABA;Intervenciones;TargetVar;I_significant_change;NA;NA;NA;NA;NA;NA;-0.5345;0.3241;0.1114;NA;NA;NA;NA;NA;NA;NA;NA;NA
LABA;Young;TargetVar;Y_hyperactivity;NA;NA;NA;NA;NA;NA;-0.3162;1;0.4071;NA;NA;NA;NA;NA;NA;NA;NA;NA
LABA;Young;TargetVar;Y_irritability;NA;NA;NA;NA;NA;NA;-0.2193;0.6376;0.5708;NA;NA;NA;NA;NA;NA;NA;NA;NA
